34,30498.84559381008
50,37062.03242146969
52,25440.082768440247
56,32973.572808384895
61,29572.66693741083
72,29288.187922477722
92,32329.117018699646
138,39823.91940045357
149,31843.294941186905
160,36429.28840184212
169,33166.611758708954
179,37104.1611866951
182,28792.085345745087
191,30673.777271270752
198,26423.882953882217
230,31801.352029681206
238,25612.353215932846
240,26835.06428694725
247,25646.879586577415
267,36462.291803240776
292,28907.91012966633
323,42148.67228090763
329,25153.216065883636
344,26561.806697368622
349,27491.96999311447
353,34675.230566978455
369,39239.17020010948
379,29128.82980108261
386,62900.47270870209
388,43294.05698943138
396,34096.14823424816
413,36266.606981396675
414,26787.7097530365
416,30140.345818042755
426,33355.6020168066
436,30623.003880620003
438,51247.96483147144
452,31912.016293406487
475,50262.799344182014
482,41554.082087516785
483,26333.785853147507
486,44246.89649105072
509,27672.567954182625
530,26944.23550570011
531,32053.81356215477
547,30624.582774341106
571,33533.6087423563
581,36674.1376298666
582,46663.03957641125
596,69143.90519666672
605,38100.33831834793
606,33918.075998067856
614,34854.61769115925
635,40218.599521398544
656,29349.32461476326
665,30669.833439826965
680,28819.80743777752
703,31306.71724998951
711,27907.324353694916
719,46261.79332411289
723,26702.096824765205
730,25443.393164873123
748,40474.08899962902
762,28050.971907496452
772,28610.128576755524
785,29454.839351952076
791,25038.406093358994
793,28838.553943753242
810,49510.81655931473
813,30622.975195407867
817,25557.905374765396
844,35329.30934727192
854,26035.03656744957
859,34653.34550869465
867,29861.395896553993
887,27694.142511367798
893,31689.893928289413
897,25511.83045089245
904,26199.121953368187
920,29897.945482969284
926,34765.0621304512
931,33585.371398210526
935,35917.74721348286
945,32723.8636906147
971,30706.079586923122
982,28396.67944252491
983,32206.942342996597
986,44765.15134644508
997,31686.216200232506
1013,27512.434689641
1038,30127.133745908737
1043,25035.448499917984
1058,39016.42484664917
1062,34049.852403759956
1063,25348.966987609863
1092,28559.427372455597
1094,25164.69869452715
1095,36750.5341861248
1117,35770.83672082424
1131,49400.38247299194
1132,25425.84272670746
1133,31511.69925403595
1168,36118.240156531334
1169,34040.28123879433
1170,43495.13478195667
1178,28723.495896697044
1189,26192.645985364914
1201,43589.62055563927
1206,32376.796155571938
1210,30054.923208475113
1217,29801.131245851517
1229,31734.35479092598
1231,28770.83549296856
1248,26028.43708527088
1262,28702.133664608
1275,27893.216170668602
1276,27919.2198895216
1279,25794.217082977295
1286,25756.491889476776
1288,32896.96016383171
1320,32556.246993780136
1322,25115.37399327755
1326,40103.391716599464
1328,29792.043599247932
1333,26336.08632147312
1334,28337.607215046883
1347,32771.11917567253
1349,42684.06691658497
1356,26709.144112706184
1367,37343.63748276234
1377,25832.398973047733
1378,29083.98431056738
1382,30871.771683573723
1385,27837.510214924812
1388,28030.186260819435
1389,27928.7860571146
1400,26605.488278746605
1409,29159.332907915115
1418,59506.98392164707
1462,57012.8834540844
1463,35260.56028819084
1470,31657.424986600876
1477,28702.62615454197
1499,25392.842401742935
1501,29737.743540287018
1504,29983.041153669357
1511,26362.863711833954
1529,35553.64721035957
1545,39059.2283616066
1547,28450.254011154175
1549,59927.56258916855
1555,30514.304753303528
1560,27997.768046855927
1568,27193.317854344845
1569,29156.653534829617
1590,35089.2386046052
1593,31605.5583871603
1598,50825.27189159393
1599,32824.28695726395
1626,43264.28107225895
1637,34384.09572172165
1645,30892.89446246624
1660,25596.4722520113
1662,27213.567158818245
1667,36622.33493804932
1682,26629.281615018845
1689,43622.77197372913
1690,37677.15383195877
1692,30739.062816619873
1694,25630.36577117443
1709,32941.850907325745
1712,31901.220445990562
1720,28379.020043611526
1722,31372.98809313774
1731,25380.96047091484
1737,52435.44691002369
1749,41518.74397838116
1750,38654.37319421768
1760,26733.867390990257
1764,28606.434314608574
1771,26713.26218998432
1782,38152.9806804657
1784,53589.33373403549
1793,30256.423915684223
1802,32699.728294491768
1803,44067.5382065773
1814,49185.114978313446
1824,44716.83233845234
1837,30321.40270602703
1838,42287.384054899216
1842,60114.76883935928
1854,40843.668873786926
1857,28426.90408563614
1865,26286.148814201355
1870,25681.931687235832
1875,27085.70204883814
1876,28854.38689804077
1921,34483.94906938076
1925,28814.231453299522
1928,26856.82178759575
1934,36929.09889507294
1944,41912.52251183987
1963,28866.24577319622
1996,25704.061760783195
1997,30318.896931886673
2018,29983.057415127754
2026,25229.05355644226
2059,25934.72866821289
2073,25136.939276218414
2099,32912.37233030796
2124,52825.23394823074
2129,25538.897814035416
2149,25444.976680994034
2216,42712.81491911411
2252,28448.6691044569
2253,28977.1980561018
2275,26930.703672647476
2280,35112.41151189804
2301,28151.700852751732
2384,27442.42211139202
2390,25683.039077281952
2652,42027.75795125961
2686,32671.92404472828
3133,25154.488896131516
3976,29975.892233371735
4005,32618.311403989792
4029,30223.66160964966
4214,25947.566071271896
4224,25774.750260949135
4243,39278.67088150978
4260,27442.309693694115
4268,28714.361624121666
4308,32710.357956528664
4319,31352.71616947651
4351,28637.60580790043
